name,degree,city,district,address,location,phone,price,description,hid
深圳kimi公寓,经济型,深圳市,南山区,广东省深圳市南山区kimi公寓,"113.925132,22.528628",电话13040888171  纠错,¥333,"坐落在科技园，深圳kimi公寓在深圳占尽地理之宜。酒店位于离深圳宝安国际机场大约18km，离深圳福田高铁站大约16km的地方。只需步行至桃园地铁站，可以很便捷的到达城市的各个角落。对于入住酒店的旅客来说，闲暇时间去附近的青青世界和深圳湾公园游玩是一个不错的选择。
酒店为您在客房内配备了雨伞、空调和液晶电视机，所有入住的客人均可便捷的使用。有饮水需求的旅客，酒店还为您提供了电热水壶和咖啡壶/茶壶。浴室内提供拖鞋、24小时热水和吹风机，让您感受到宾至如归的享受。
旅客可以在闲暇时间去酒店的休闲区，提升健康幸福感。",3421
深圳较场尾海边小堡贝民宿,,深圳市,龙岗区,广东省深圳市龙岗区较场尾,"114.509678,22.588178",电话13670024468  纠错,¥380,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,3422
深圳西涌望晴天民宿,经济型,深圳市,[],广东省深圳市,"114.057868,22.543099",电话15012949554  纠错,¥372,"深圳西涌望晴天民宿位于大鹏新区南澳街道沙岗村，四面迎风、阳光明媚、宽敞舒适、仰望青山、临近大海、青山绿水、安静凌人，离西涌2号浴场收费口直线约400米。
　　民宿是由村民自建的楼改造而成，有大量私人停车位、自助烧烤、推荐窑鸡、自助厨房及活动大院、室外KTV、休闲棋牌、海上快艇、夜钓吹筒仔等等.....可承包派对、包场等活动服务。
　　目前，西涌民宿已经成为深圳人的短途旅行、休闲娱乐、空气新鲜、环境优雅、亲朋好友聚会的好地方，体验大海的味道！选个时间，陪家人一道，与朋友一起，或独自一人来踩沙踏浪都会想惬意无比哦！期望与您见面————我在望晴天等您的到来",3423
深圳大鹏新区南澳七娘山地质公园皮皮花园特色民宿,经济型,深圳市,龙岗区,广东省深圳市龙岗区皮皮花园,"114.522107,22.528786",电话18923710336  纠错,¥242,"深圳大鹏新区南澳七娘山地质公园皮皮花园特色民宿位于七娘山脚下的欧书园村，这里山青水秀，全村不到10户人家。步行可至七娘山、地质博物馆，驱车前往杨梅坑、东西冲十分快捷。
　　
　　这里的布置充满异域风情，可容纳50人左右的小型聚会。清雅简洁的客房里配设了空调、电热水器、有线卫视、独立卫浴等设施，无线网络让你能随时与亲友分享这里的美景。
　　
　　入住后，可以吃到用七娘山天然水烹饪的饭菜。院里有一颗百年老树，小朋友可以围着捉迷藏、嬉笑玩耍。虽身处室外桃园，但卡拉OK、麻将、烧烤等娱乐项目齐全。闲暇时，喝一杯西班牙红酒或旧街场咖啡也很有味道。
　　
　　夜幕降临，蛙声、蟋蟀声不绝于耳，你可以坐在楼顶凉椅上看漫天星斗，边吹惬意的海风，尽享愉快的度假时光。",3424
深圳西涌薰衣草客栈(2号店),经济型,深圳市,福田区,广东省深圳市福田区薰衣草,"114.042881,22.547097",电话13502802218  纠错,,栈位于中国最美八大徒步海岸线之一的西涌海岸，感恩大自然的美丽，分享快乐。 看海，听浪，晒太阳，看书，发呆，邂逅，畅谈.....离西涌3号海岸仅需8分钟的薫衣草客栈将给你提供舒适，温暖，洁净，优雅浪漫的环境，让你找到爱，喜悦，和平的自我。,3425
深圳彼邻客栈一号店,经济型,深圳市,龙岗区,广东省深圳市龙岗区彼邻客栈,"114.510594,22.588634",电话0-17704033330  纠错,¥266,"彼邻客栈是一家强调功能性的温馨客栈，复古、奢华、时尚这些形容词，您都可以在客栈的九间风格各异的客房内找到，但是风格不是我们的主题。我们在乎的，是客人的温馨感和舒适度。朴实的店家不喜欢浮夸的形容词：关于硬件的关键词：私人影院，露天电影，巨型浴缸，贵妃浴缸，蓝牙音响，所有房型均有电视机，独立洗手间，1分20秒踩到海水。关于软件的关键词：超市价预约采购，高级洗漱用品，烧烤，棋牌。
　　待您如家人而非客人，给您天涯比邻的惬意。",3426
深圳花街主题民宿,经济型,深圳市,[],广东省深圳市,"114.057868,22.543099",电话15889775169  纠错,¥372,"深圳花街主题民宿位于大鹏新区较场尾路78号，毗邻较场尾海滩, 近大鹏所城。客栈房间干净明亮,全落地大窗,前后院无遮挡,视线开阔，配备冷暖空调、客房冰箱、 40寸网络电视； 房间独立wifi ，中空双层隔音玻璃， 卫浴设施ToTo等设施，均达精品酒店的配置。客栈为3层格局，配有麻将机、卡拉OK机，1楼公共区域配有酒吧、烧烤区域、采摘区域、视频、音响空间，可同时满足公司聚会、团建、亲子出游。后院一墙之隔即为P1公共停车场，方便快捷。客栈可携带宠物，设有专门宠物寄养区域。超大的庭院，布满植物；捧一本书，听着音乐，来杯咖啡，慢慢的放松心境，让愉悦浸润整个身心。",3427
深圳红鹰服务公寓（科技园大冲高新园店）,,深圳市,南山区,广东省深圳市南山区大冲高新园店,"113.953296,22.543410",电话021-80187829-41031  纠错,¥307,家是避风的港湾，无论您是出差，旅游，红鹰服务公寓会给您一个像家的感觉。,3428
深圳MR.Zhou度假别墅(2号店),,深圳市,[],广东省深圳市,"114.057868,22.543099",电话021-80187829-1188838  纠错,¥4503,这里是我精心准备的家。有缘来住下的朋友，希望它能为你带来一段温馨难忘的旅途体验。,3429
深圳鸿儒酒店,舒适型,深圳市,罗湖区,广东省深圳市罗湖区鸿儒酒店,"114.136968,22.572205",电话0755-22609966 传真0755-22606600  纠错,¥524,"深圳鸿儒酒店位于全国闻名的深圳罗湖水贝黄金珠宝园东侧，紧临百仕达大厦、永旺商场、喜荟城广场、东湖公园等购物中心、休闲旅游胜地；距5号线环中线太安地铁站C出口约50米。
　　
　　从这里前往著名国家风景名胜区梧桐山约15分钟车程，距罗湖口岸约10分钟车程，地理位置优越、交通便利，是您商务旅行探亲仿友的上佳居停港湾。
　　
　　客房宽敞舒适，房内提供无线WIFI覆盖、24小时热水、液晶电视等设施，让你尽享便捷，即使出门在外也能有“家”的感觉。",3430
深圳江湖e站民宿,经济型,深圳市,南山区,广东省深圳市南山区江湖,"113.920130,22.516674",电话13530745982  纠错,¥89,公寓位于梅华之路与五号路交界处 裕林花园 对面就是大型购物中心左邻虹湾，此购物中心集中了星巴克，麦当劳，喜茶，面包新语，奈雪の茶，禾绿，电影院，健身房，以及众多特色餐饮网红打卡店，如探鱼，点心传说，老碗会，正月水饺，特色牛排等。紧靠9号线地铁梅景地铁A1出口步行只要两分钟，直达各大火车站高铁站机场以及各口岸。距离公交站步行也只有三分钟，到市民中心和莲花山更是便捷只有三个地铁站，两个街区，福田CBD车公庙只要八分钟即到，海边欢乐海岸十五分钟·特别便利。公寓分为青旅床位，民宿大床，民宿家庭三房两厅，家庭四房两厅和商务三房套房。满足各种人群出行需求。所以床品选用最贴身的天竺棉面料，让您享受最安逸的睡眠环境，温馨恬美更有家的归属感。,3431
深圳大鹏非遗文化村客栈,经济型,深圳市,龙岗区,广东省深圳市龙岗区大鹏,"114.474530,22.593977",电话0755-84318678/18823186880  纠错,¥406,"深圳大鹏非遗文化村客栈位于大鹏街道鹏飞路东村，紧临东山寺，属于”有仙则灵”的好去处。
　　在这里，深圳大鹏非遗文化村客栈皆可实现，当走进深圳大鹏非遗文化村客栈你已经穿越到过去了，80年代渔民古村落，依山傍水。
　　在这里没有现代的网络，只有原生态生活环境，你可以亲手采摘水果，龙眼、芭蕉等任你采摘；你在这里可以直接摘下新鲜的蔬菜，直接下锅煎炒，那味道鲜美的让你满足了所有的食欲；钓鱼、钓虾等大自然的活动让你在这里忘记了疲惫和喧嚣,只有脚踏实地的生活。",3432
深圳星空艺术客栈,经济型,深圳市,龙岗区,广东省深圳市龙岗区星空艺术客栈,"114.537395,22.484936",电话18033084986  纠错,¥197,深圳星空艺术客栈位于鹤薮二区，与老男孩客栈毗邻，交通十分便利。客栈周边有多家餐馆和便利店。客栈拥有各类面积从12至20平方米不等的舒适房间，房间干净，布置温馨，更配备有冰箱、微波炉等齐全的厨房设施，临近西涌沙滩，为您度假旅游带来愉悦的体验。,3433
深圳捌叁民宿,经济型,深圳市,[],广东省深圳市,"114.057868,22.543099",电话13710493065  纠错,¥558,深圳捌叁民宿位于美丽的官湖海滩，这里依山傍海，步行到海滩仅需3分钟，设有烧烤吧，冷饮茶吧等，是您旅游度假的理想之家。,3434
深圳西涌格甜民宿,经济型,深圳市,龙岗区,广东省深圳市龙岗区西涌格甜民宿,"114.524179,22.483118",电话18688752270  纠错,¥307,客房干净、卫生，具有基础性设施，住宿环境舒适。,3435
吉盛酒店(深圳石岩店),舒适型,深圳市,宝安区,广东省深圳市宝安区吉盛酒店,"113.949953,22.680343",电话0755-27761888 传真0755-27761138  纠错,¥602,"吉盛酒店（深圳石岩店）位于深圳市宝安区石岩街道宝石东路；建筑面积15000平方米，是一家集客房、餐饮、娱乐、休闲、购物为一体的高档商务酒店。
　　吉盛酒店（深圳石岩店）的每间客房均配备宽频上网、写字台、保险箱、电冰箱、MiNi吧等设施。
　　同时酒店还设有中、西餐厅，多功能厅、会议室、夜总会、桑拿康乐中心等设施。
　　酒店全体员工秉承“点点滴滴、尽心尽力、宾客至上，服务无限”的服务宗旨，全力将酒店打造成为一间有经营特色的酒店，力争为中外宾客提供一个全方位、一站式、一体化的旅居地。",3436
深圳大森民宿(熙和路分店),,深圳市,[],广东省深圳市,"114.057868,22.543099",电话+86-17324415565  纠错,¥514,遇见大森民宿，就像遇见老朋友一样希望这里能让你的旅途增加一些色彩,3437
Coloroom茉间客栈(深圳较场尾店),舒适型,深圳市,龙岗区,广东省深圳市龙岗区较场尾店,"114.509567,22.587348",电话15814670123  纠错,¥136,Coloroom茉间客栈属于途窝酒店旗下品牌酒店。途窝集团专注于旅游酒店的连锁经营，现有品牌：途窝、五悦、迹墨和稀园、coloroom等，TOWO途窝 ，为自在旅途而设计！Coloroom 茉间客栈(深圳较场尾店)位于深圳市龙岗区大鹏新区较场尾民宿小镇较二西六巷12号，距离较场尾沙滩景区步行（或车程）3分钟，周边有购物广场（或美食街、商业街），是商务、旅游、购物的理想住所,3438
深圳其美国际青年旅舍,经济型,深圳市,罗湖区,广东省深圳市罗湖区其美国际青年旅舍,"114.123115,22.538113",电话13510519351  纠错,¥63,"深圳其美国际青年旅舍是在罗湖国贸附近，周围临近国贸金光华商业购物中心、国贸大厦、地王大厦、京基100等，交通方便。
　　深圳其美国际青年旅舍内设有阅读区、娱乐区和交流区；提供自助厨房、热水器、空调、洗衣机、吹风机等基本设施和行李寄存、旅游咨询等服务。小区24小时有保安巡逻，交通便利，是您在深圳求职、旅游、工作的理想住处。",3439
深圳大鹏艾丫家客栈,经济型,深圳市,龙岗区,广东省深圳市龙岗区艾丫家客栈,"114.514411,22.594692",电话18565825155  纠错,¥337,深圳大鹏艾丫家客栈位于大鹏所城，是深圳的浅水湾，客栈环境优美，独具特色，温馨舒适，可预约出海捕鱼，有烧烤场地，是来大鹏南澳旅游的朋友不错的选择哦。,3440
